Battery_Cycle_No,Location,Battery_Status,Battery_Level,Battery_Type,u_id,DateTime,full_name,Latitude,Langitude,User_Type
1,SFU,2,30,bat1,3754,,user003754,49.275361,-122.91256000000001,3
1,SFU,2,22,bat1,3755,,user003755,49.275361,-122.91256000000001,1
1,SFU,2,30,bat2,3756,,user003756,49.275361,-122.91256000000001,1
1,CDOT,2,54,bat3,3757,,user003757,41.903506799999995,-87.6671648,3
1,SFU,2,39,bat2,3758,,user003758,49.275361,-122.91256000000001,2
1,CDOT,2,52,bat1,3759,,user003759,41.903506799999995,-87.6671648,1
1,SFU,2,36,bat1,3760,,user003760,49.275361,-122.91256000000001,1
1,CDOT,2,20,bat1,3761,,user003761,41.903506799999995,-87.6671648,3
1,CDOT,2,26,bat3,3762,,user003762,41.903506799999995,-87.6671648,1
1,CDOT,2,41,bat3,3763,,user003763,41.903506799999995,-87.6671648,3
1,CDOT,2,27,bat3,3764,,user003764,41.903506799999995,-87.6671648,2
1,SFU,2,46,bat3,3765,,user003765,49.275361,-122.91256000000001,3
1,CDOT,2,43,bat2,3766,,user003766,41.903506799999995,-87.6671648,1
1,CDOT,2,22,bat2,3767,,user003767,41.903506799999995,-87.6671648,1
1,CDOT,2,53,bat1,3768,,user003768,41.903506799999995,-87.6671648,2
1,CDOT,2,39,bat1,3769,,user003769,41.903506799999995,-87.6671648,2
1,SFU,2,51,bat3,3770,,user003770,49.275361,-122.91256000000001,3
1,CDOT,2,29,bat3,3771,,user003771,41.903506799999995,-87.6671648,3
1,SFU,2,28,bat3,3772,,user003772,49.275361,-122.91256000000001,2
1,SFU,2,36,bat1,3773,,user003773,49.275361,-122.91256000000001,2
1,SFU,2,41,bat3,3774,,user003774,49.275361,-122.91256000000001,2
1,CDOT,2,35,bat2,3775,,user003775,41.903506799999995,-87.6671648,3
1,SFU,2,42,bat1,3776,,user003776,49.275361,-122.91256000000001,2
1,SFU,2,55,bat3,3777,,user003777,49.275361,-122.91256000000001,3
1,CDOT,2,43,bat3,3778,,user003778,41.903506799999995,-87.6671648,2
1,CDOT,2,44,bat2,3779,,user003779,41.903506799999995,-87.6671648,3
1,CDOT,2,23,bat1,3780,,user003780,41.903506799999995,-87.6671648,3
1,SFU,2,34,bat1,3781,,user003781,49.275361,-122.91256000000001,2
1,CDOT,2,47,bat1,3782,,user003782,41.903506799999995,-87.6671648,2
1,SFU,2,56,bat1,3783,,user003783,49.275361,-122.91256000000001,2
1,SFU,2,50,bat2,3784,,user003784,49.275361,-122.91256000000001,2
1,CDOT,2,56,bat1,3785,,user003785,41.903506799999995,-87.6671648,3
1,SFU,2,56,bat2,3786,,user003786,49.275361,-122.91256000000001,1
1,CDOT,2,33,bat1,3787,,user003787,41.903506799999995,-87.6671648,2
1,SFU,2,32,bat2,3788,,user003788,49.275361,-122.91256000000001,1
1,CDOT,2,37,bat3,3789,,user003789,41.903506799999995,-87.6671648,3
1,SFU,2,49,bat2,3790,,user003790,49.275361,-122.91256000000001,2
1,SFU,2,33,bat2,3791,,user003791,49.275361,-122.91256000000001,1
1,SFU,2,27,bat2,3792,,user003792,49.275361,-122.91256000000001,2
1,SFU,2,58,bat1,3793,,user003793,49.275361,-122.91256000000001,2
1,SFU,2,38,bat2,3794,,user003794,49.275361,-122.91256000000001,3
1,CDOT,2,36,bat2,3795,,user003795,41.903506799999995,-87.6671648,3
1,SFU,2,26,bat3,3796,,user003796,49.275361,-122.91256000000001,3
1,CDOT,2,55,bat3,3797,,user003797,41.903506799999995,-87.6671648,3
1,CDOT,2,33,bat1,3798,,user003798,41.903506799999995,-87.6671648,1
1,SFU,2,52,bat1,3799,,user003799,49.275361,-122.91256000000001,1
1,CDOT,2,44,bat3,3800,,user003800,41.903506799999995,-87.6671648,2
1,CDOT,2,35,bat1,3801,,user003801,41.903506799999995,-87.6671648,2
1,CDOT,2,58,bat1,3802,,user003802,41.903506799999995,-87.6671648,2
1,CDOT,2,38,bat1,3803,,user003803,41.903506799999995,-87.6671648,3
1,CDOT,2,56,bat3,3804,,user003804,41.903506799999995,-87.6671648,1
1,SFU,2,22,bat1,3805,,user003805,49.275361,-122.91256000000001,2
1,SFU,2,59,bat3,3806,,user003806,49.275361,-122.91256000000001,3
1,CDOT,2,53,bat3,3807,,user003807,41.903506799999995,-87.6671648,2
1,CDOT,2,25,bat3,3808,,user003808,41.903506799999995,-87.6671648,1
1,SFU,2,24,bat1,3809,,user003809,49.275361,-122.91256000000001,2
1,CDOT,2,40,bat1,3810,,user003810,41.903506799999995,-87.6671648,3
1,CDOT,2,51,bat2,3811,,user003811,41.903506799999995,-87.6671648,2
1,SFU,2,49,bat1,3812,,user003812,49.275361,-122.91256000000001,1
1,SFU,2,52,bat3,3813,,user003813,49.275361,-122.91256000000001,1
1,SFU,2,41,bat3,3814,,user003814,49.275361,-122.91256000000001,1
1,SFU,2,56,bat2,3815,,user003815,49.275361,-122.91256000000001,1
1,SFU,2,58,bat3,3816,,user003816,49.275361,-122.91256000000001,3
1,SFU,2,40,bat1,3817,,user003817,49.275361,-122.91256000000001,2
1,SFU,2,26,bat1,3818,,user003818,49.275361,-122.91256000000001,3
1,CDOT,2,52,bat2,3819,,user003819,41.903506799999995,-87.6671648,1
1,SFU,2,51,bat2,3820,,user003820,49.275361,-122.91256000000001,3
1,CDOT,2,45,bat1,3821,,user003821,41.903506799999995,-87.6671648,2
1,SFU,2,27,bat3,3822,,user003822,49.275361,-122.91256000000001,2
1,CDOT,2,45,bat1,3823,,user003823,41.903506799999995,-87.6671648,3
1,SFU,2,48,bat2,3824,,user003824,49.275361,-122.91256000000001,3
1,CDOT,2,46,bat2,3825,,user003825,41.903506799999995,-87.6671648,3
1,CDOT,2,28,bat3,3826,,user003826,41.903506799999995,-87.6671648,1
1,SFU,2,43,bat2,3827,,user003827,49.275361,-122.91256000000001,3
1,SFU,2,28,bat3,3828,,user003828,49.275361,-122.91256000000001,3
1,SFU,2,55,bat1,3829,,user003829,49.275361,-122.91256000000001,3
1,SFU,2,31,bat3,3830,,user003830,49.275361,-122.91256000000001,2
1,CDOT,2,51,bat2,3831,,user003831,41.903506799999995,-87.6671648,1
1,CDOT,2,44,bat1,3832,,user003832,41.903506799999995,-87.6671648,1
1,CDOT,2,34,bat3,3833,,user003833,41.903506799999995,-87.6671648,2
1,SFU,2,39,bat2,3834,,user003834,49.275361,-122.91256000000001,2
1,SFU,2,54,bat2,3835,,user003835,49.275361,-122.91256000000001,3
1,SFU,2,59,bat1,3836,,user003836,49.275361,-122.91256000000001,1
1,SFU,2,20,bat2,3837,,user003837,49.275361,-122.91256000000001,1
1,CDOT,2,42,bat2,3838,,user003838,41.903506799999995,-87.6671648,1
1,SFU,2,37,bat1,3839,,user003839,49.275361,-122.91256000000001,3
1,SFU,2,46,bat2,3840,,user003840,49.275361,-122.91256000000001,3
1,SFU,2,39,bat1,3841,,user003841,49.275361,-122.91256000000001,1
1,SFU,2,41,bat2,3842,,user003842,49.275361,-122.91256000000001,2
1,SFU,2,31,bat3,3843,,user003843,49.275361,-122.91256000000001,3
1,SFU,2,45,bat2,3844,,user003844,49.275361,-122.91256000000001,2
1,CDOT,2,43,bat1,3845,,user003845,41.903506799999995,-87.6671648,3
1,CDOT,2,29,bat3,3846,,user003846,41.903506799999995,-87.6671648,2
1,CDOT,2,29,bat3,3847,,user003847,41.903506799999995,-87.6671648,2
1,SFU,2,52,bat3,3848,,user003848,49.275361,-122.91256000000001,2
1,SFU,2,37,bat2,3849,,user003849,49.275361,-122.91256000000001,2
1,CDOT,2,48,bat2,3850,,user003850,41.903506799999995,-87.6671648,3
1,CDOT,2,46,bat2,3851,,user003851,41.903506799999995,-87.6671648,1
1,SFU,2,36,bat1,3852,,user003852,49.275361,-122.91256000000001,2
1,SFU,2,56,bat1,3853,,user003853,49.275361,-122.91256000000001,2
1,SFU,2,34,bat2,3854,,user003854,49.275361,-122.91256000000001,3
1,SFU,2,26,bat3,3855,,user003855,49.275361,-122.91256000000001,1
1,CDOT,2,22,bat1,3856,,user003856,41.903506799999995,-87.6671648,3
1,CDOT,2,32,bat3,3857,,user003857,41.903506799999995,-87.6671648,1
1,CDOT,2,47,bat2,3858,,user003858,41.903506799999995,-87.6671648,1
1,CDOT,2,29,bat1,3859,,user003859,41.903506799999995,-87.6671648,2
1,CDOT,2,53,bat3,3860,,user003860,41.903506799999995,-87.6671648,1
1,CDOT,2,48,bat3,3861,,user003861,41.903506799999995,-87.6671648,2
1,CDOT,2,34,bat1,3862,,user003862,41.903506799999995,-87.6671648,1
1,CDOT,2,38,bat1,3863,,user003863,41.903506799999995,-87.6671648,3
1,SFU,2,55,bat2,3864,,user003864,49.275361,-122.91256000000001,1
1,CDOT,2,32,bat3,3865,,user003865,41.903506799999995,-87.6671648,1
1,SFU,2,43,bat3,3866,,user003866,49.275361,-122.91256000000001,3
1,SFU,2,26,bat1,3867,,user003867,49.275361,-122.91256000000001,1
1,SFU,2,54,bat1,3868,,user003868,49.275361,-122.91256000000001,2
1,CDOT,2,26,bat3,3869,,user003869,41.903506799999995,-87.6671648,3
1,CDOT,2,55,bat3,3870,,user003870,41.903506799999995,-87.6671648,3
1,SFU,2,59,bat2,3871,,user003871,49.275361,-122.91256000000001,2
1,SFU,2,42,bat1,3872,,user003872,49.275361,-122.91256000000001,1
1,SFU,2,34,bat3,3873,,user003873,49.275361,-122.91256000000001,3
1,SFU,2,43,bat2,3874,,user003874,49.275361,-122.91256000000001,3
1,CDOT,2,28,bat1,3875,,user003875,41.903506799999995,-87.6671648,2
1,SFU,2,55,bat1,3876,,user003876,49.275361,-122.91256000000001,2
1,SFU,2,28,bat3,3877,,user003877,49.275361,-122.91256000000001,3
1,CDOT,2,50,bat2,3878,,user003878,41.903506799999995,-87.6671648,3
1,CDOT,2,21,bat3,3879,,user003879,41.903506799999995,-87.6671648,3
1,SFU,2,59,bat1,3880,,user003880,49.275361,-122.91256000000001,1
1,CDOT,2,34,bat1,3881,,user003881,41.903506799999995,-87.6671648,3
1,CDOT,2,20,bat3,3882,,user003882,41.903506799999995,-87.6671648,1
1,SFU,2,55,bat2,3883,,user003883,49.275361,-122.91256000000001,1
1,CDOT,2,32,bat2,3884,,user003884,41.903506799999995,-87.6671648,3
1,CDOT,2,56,bat2,3885,,user003885,41.903506799999995,-87.6671648,1
1,CDOT,2,31,bat3,3886,,user003886,41.903506799999995,-87.6671648,1
1,SFU,2,57,bat2,3887,,user003887,49.275361,-122.91256000000001,3
1,CDOT,2,30,bat2,3888,,user003888,41.903506799999995,-87.6671648,2
1,CDOT,2,40,bat2,3889,,user003889,41.903506799999995,-87.6671648,3
1,CDOT,2,39,bat1,3890,,user003890,41.903506799999995,-87.6671648,1
1,CDOT,2,46,bat2,3891,,user003891,41.903506799999995,-87.6671648,1
1,SFU,2,54,bat1,3892,,user003892,49.275361,-122.91256000000001,3
1,SFU,2,21,bat3,3893,,user003893,49.275361,-122.91256000000001,1
1,SFU,2,37,bat2,3894,,user003894,49.275361,-122.91256000000001,2
1,CDOT,2,31,bat3,3895,,user003895,41.903506799999995,-87.6671648,2
1,CDOT,2,52,bat1,3896,,user003896,41.903506799999995,-87.6671648,2
1,SFU,2,34,bat3,3897,,user003897,49.275361,-122.91256000000001,3
1,SFU,2,57,bat2,3898,,user003898,49.275361,-122.91256000000001,2
1,SFU,2,38,bat3,3899,,user003899,49.275361,-122.91256000000001,2
1,CDOT,2,23,bat1,3900,,user003900,41.903506799999995,-87.6671648,1
1,CDOT,2,29,bat1,3901,,user003901,41.903506799999995,-87.6671648,1
1,SFU,2,20,bat3,3902,,user003902,49.275361,-122.91256000000001,2
1,SFU,2,33,bat2,3903,,user003903,49.275361,-122.91256000000001,3
1,CDOT,2,49,bat1,3904,,user003904,41.903506799999995,-87.6671648,3
1,SFU,2,32,bat3,3905,,user003905,49.275361,-122.91256000000001,2
1,CDOT,2,58,bat1,3906,,user003906,41.903506799999995,-87.6671648,3
1,CDOT,2,32,bat1,3907,,user003907,41.903506799999995,-87.6671648,1
1,CDOT,2,36,bat1,3908,,user003908,41.903506799999995,-87.6671648,3
1,CDOT,2,23,bat3,3909,,user003909,41.903506799999995,-87.6671648,1
1,CDOT,2,30,bat3,3910,,user003910,41.903506799999995,-87.6671648,3
1,SFU,2,34,bat1,3911,,user003911,49.275361,-122.91256000000001,2
1,SFU,2,32,bat3,3912,,user003912,49.275361,-122.91256000000001,1
1,SFU,2,46,bat1,3913,,user003913,49.275361,-122.91256000000001,2
1,SFU,2,52,bat2,3914,,user003914,49.275361,-122.91256000000001,2
1,SFU,2,45,bat1,3915,,user003915,49.275361,-122.91256000000001,3
1,CDOT,2,47,bat3,3916,,user003916,41.903506799999995,-87.6671648,1
1,SFU,2,39,bat1,3917,,user003917,49.275361,-122.91256000000001,2
1,CDOT,2,31,bat3,3918,,user003918,41.903506799999995,-87.6671648,1
1,SFU,2,50,bat2,3919,,user003919,49.275361,-122.91256000000001,3
1,SFU,2,38,bat1,3920,,user003920,49.275361,-122.91256000000001,3
1,CDOT,2,45,bat2,3921,,user003921,41.903506799999995,-87.6671648,2
1,SFU,2,25,bat3,3922,,user003922,49.275361,-122.91256000000001,1
1,CDOT,2,38,bat3,3923,,user003923,41.903506799999995,-87.6671648,2
1,CDOT,2,53,bat2,3924,,user003924,41.903506799999995,-87.6671648,3
1,SFU,2,36,bat1,3925,,user003925,49.275361,-122.91256000000001,3
1,SFU,2,30,bat1,3926,,user003926,49.275361,-122.91256000000001,2
1,CDOT,2,56,bat2,3927,,user003927,41.903506799999995,-87.6671648,2
1,CDOT,2,48,bat3,3928,,user003928,41.903506799999995,-87.6671648,2
1,CDOT,2,27,bat2,3929,,user003929,41.903506799999995,-87.6671648,1
1,SFU,2,32,bat1,3930,,user003930,49.275361,-122.91256000000001,2
1,SFU,2,21,bat1,3931,,user003931,49.275361,-122.91256000000001,2
1,CDOT,2,55,bat3,3932,,user003932,41.903506799999995,-87.6671648,1
1,CDOT,2,37,bat2,3933,,user003933,41.903506799999995,-87.6671648,1
1,SFU,2,43,bat3,3934,,user003934,49.275361,-122.91256000000001,3
1,CDOT,2,52,bat2,3935,,user003935,41.903506799999995,-87.6671648,1
1,SFU,2,40,bat1,3936,,user003936,49.275361,-122.91256000000001,2
1,SFU,2,47,bat2,3937,,user003937,49.275361,-122.91256000000001,1
1,SFU,2,27,bat2,3938,,user003938,49.275361,-122.91256000000001,2
1,CDOT,2,30,bat2,3939,,user003939,41.903506799999995,-87.6671648,2
1,SFU,2,22,bat3,3940,,user003940,49.275361,-122.91256000000001,1
1,CDOT,2,56,bat2,3941,,user003941,41.903506799999995,-87.6671648,1
1,CDOT,2,50,bat3,3942,,user003942,41.903506799999995,-87.6671648,2
1,CDOT,2,23,bat1,3943,,user003943,41.903506799999995,-87.6671648,1
1,CDOT,2,23,bat3,3944,,user003944,41.903506799999995,-87.6671648,1
1,SFU,2,20,bat3,3945,,user003945,49.275361,-122.91256000000001,2
1,SFU,2,52,bat1,3946,,user003946,49.275361,-122.91256000000001,3
1,CDOT,2,43,bat1,3947,,user003947,41.903506799999995,-87.6671648,3
1,SFU,2,32,bat2,3948,,user003948,49.275361,-122.91256000000001,3
1,CDOT,2,20,bat1,3949,,user003949,41.903506799999995,-87.6671648,1
1,SFU,2,49,bat1,3950,,user003950,49.275361,-122.91256000000001,3
1,CDOT,2,33,bat1,3951,,user003951,41.903506799999995,-87.6671648,2
1,SFU,2,34,bat2,3952,,user003952,49.275361,-122.91256000000001,3
1,CDOT,2,25,bat3,3953,,user003953,41.903506799999995,-87.6671648,2
1,CDOT,2,31,bat2,3954,,user003954,41.903506799999995,-87.6671648,2
1,CDOT,2,56,bat1,3955,,user003955,41.903506799999995,-87.6671648,2
1,CDOT,2,21,bat3,3956,,user003956,41.903506799999995,-87.6671648,3
1,SFU,2,46,bat3,3957,,user003957,49.275361,-122.91256000000001,1
1,SFU,2,51,bat2,3958,,user003958,49.275361,-122.91256000000001,2
1,CDOT,2,38,bat3,3959,,user003959,41.903506799999995,-87.6671648,1
1,CDOT,2,59,bat1,3960,,user003960,41.903506799999995,-87.6671648,1
1,SFU,2,48,bat2,3961,,user003961,49.275361,-122.91256000000001,3
1,SFU,2,50,bat2,3962,,user003962,49.275361,-122.91256000000001,1
1,CDOT,2,50,bat3,3963,,user003963,41.903506799999995,-87.6671648,1
1,CDOT,2,46,bat2,3964,,user003964,41.903506799999995,-87.6671648,1
1,SFU,2,54,bat2,3965,,user003965,49.275361,-122.91256000000001,2
1,SFU,2,48,bat3,3966,,user003966,49.275361,-122.91256000000001,1
1,CDOT,2,20,bat3,3967,,user003967,41.903506799999995,-87.6671648,1
1,CDOT,2,32,bat2,3968,,user003968,41.903506799999995,-87.6671648,2
1,CDOT,2,23,bat3,3969,,user003969,41.903506799999995,-87.6671648,1
1,CDOT,2,39,bat3,3970,,user003970,41.903506799999995,-87.6671648,1
1,SFU,2,24,bat3,3971,,user003971,49.275361,-122.91256000000001,3
1,SFU,2,30,bat3,3972,,user003972,49.275361,-122.91256000000001,3
1,SFU,2,27,bat2,3973,,user003973,49.275361,-122.91256000000001,3
1,SFU,2,38,bat2,3974,,user003974,49.275361,-122.91256000000001,1
1,CDOT,2,43,bat2,3975,,user003975,41.903506799999995,-87.6671648,2
1,SFU,2,46,bat3,3976,,user003976,49.275361,-122.91256000000001,1
1,CDOT,2,56,bat1,3977,,user003977,41.903506799999995,-87.6671648,3
1,SFU,2,54,bat2,3978,,user003978,49.275361,-122.91256000000001,2
1,CDOT,2,33,bat1,3979,,user003979,41.903506799999995,-87.6671648,1
1,SFU,2,52,bat3,3980,,user003980,49.275361,-122.91256000000001,1
1,SFU,2,44,bat1,3981,,user003981,49.275361,-122.91256000000001,1
1,SFU,2,51,bat2,3982,,user003982,49.275361,-122.91256000000001,3
1,CDOT,2,35,bat2,3983,,user003983,41.903506799999995,-87.6671648,3
1,SFU,2,21,bat2,3984,,user003984,49.275361,-122.91256000000001,2
1,CDOT,2,34,bat2,3985,,user003985,41.903506799999995,-87.6671648,1
1,SFU,2,51,bat1,3986,,user003986,49.275361,-122.91256000000001,3
1,SFU,2,51,bat3,3987,,user003987,49.275361,-122.91256000000001,2
1,CDOT,2,51,bat1,3988,,user003988,41.903506799999995,-87.6671648,2
1,SFU,2,20,bat1,3989,,user003989,49.275361,-122.91256000000001,2
1,CDOT,2,31,bat2,3990,,user003990,41.903506799999995,-87.6671648,2
1,SFU,2,28,bat1,3991,,user003991,49.275361,-122.91256000000001,3
1,CDOT,2,43,bat3,3992,,user003992,41.903506799999995,-87.6671648,1
1,CDOT,2,44,bat1,3993,,user003993,41.903506799999995,-87.6671648,3
1,SFU,2,45,bat1,3994,,user003994,49.275361,-122.91256000000001,2
1,CDOT,2,38,bat3,3995,,user003995,41.903506799999995,-87.6671648,1
1,SFU,2,26,bat3,3996,,user003996,49.275361,-122.91256000000001,2
1,SFU,2,35,bat3,3997,,user003997,49.275361,-122.91256000000001,2
1,CDOT,2,25,bat3,3998,,user003998,41.903506799999995,-87.6671648,1
1,CDOT,2,53,bat1,3999,,user003999,41.903506799999995,-87.6671648,2
1,SFU,2,34,bat1,4000,,user004000,49.275361,-122.91256000000001,2
1,SFU,2,48,bat3,4001,,user004001,49.275361,-122.91256000000001,1
1,CDOT,2,28,bat2,4002,,user004002,41.903506799999995,-87.6671648,2
1,SFU,2,57,bat1,4003,,user004003,49.275361,-122.91256000000001,2
1,CDOT,2,55,bat3,4004,,user004004,41.903506799999995,-87.6671648,1
1,SFU,2,26,bat2,4005,,user004005,49.275361,-122.91256000000001,3
1,CDOT,2,34,bat2,4006,,user004006,41.903506799999995,-87.6671648,1
1,SFU,2,23,bat1,4007,,user004007,49.275361,-122.91256000000001,3
1,SFU,2,42,bat1,4008,,user004008,49.275361,-122.91256000000001,1
1,CDOT,2,21,bat2,4009,,user004009,41.903506799999995,-87.6671648,2
1,SFU,2,33,bat2,4010,,user004010,49.275361,-122.91256000000001,2
1,CDOT,2,56,bat3,4011,,user004011,41.903506799999995,-87.6671648,3
1,SFU,2,31,bat3,4012,,user004012,49.275361,-122.91256000000001,2
1,SFU,2,59,bat1,4013,,user004013,49.275361,-122.91256000000001,3
1,CDOT,2,39,bat3,4014,,user004014,41.903506799999995,-87.6671648,3
1,CDOT,2,52,bat3,4015,,user004015,41.903506799999995,-87.6671648,1
1,SFU,2,36,bat3,4016,,user004016,49.275361,-122.91256000000001,3
1,SFU,2,33,bat1,4017,,user004017,49.275361,-122.91256000000001,3
1,CDOT,2,23,bat3,4018,,user004018,41.903506799999995,-87.6671648,2
1,CDOT,2,54,bat3,4019,,user004019,41.903506799999995,-87.6671648,1
1,CDOT,2,57,bat2,4020,,user004020,41.903506799999995,-87.6671648,3
1,CDOT,2,55,bat3,4021,,user004021,41.903506799999995,-87.6671648,2
1,CDOT,2,31,bat3,4022,,user004022,41.903506799999995,-87.6671648,1
1,CDOT,2,32,bat3,4023,,user004023,41.903506799999995,-87.6671648,1
1,CDOT,2,48,bat1,4024,,user004024,41.903506799999995,-87.6671648,2
1,SFU,2,30,bat1,4025,,user004025,49.275361,-122.91256000000001,1
1,SFU,2,48,bat3,4026,,user004026,49.275361,-122.91256000000001,1
1,SFU,2,22,bat2,4027,,user004027,49.275361,-122.91256000000001,2
1,SFU,2,22,bat2,4028,,user004028,49.275361,-122.91256000000001,3
1,CDOT,2,35,bat2,4029,,user004029,41.903506799999995,-87.6671648,3
1,CDOT,2,48,bat3,4030,,user004030,41.903506799999995,-87.6671648,3
1,SFU,2,58,bat1,4031,,user004031,49.275361,-122.91256000000001,3
1,CDOT,2,31,bat3,4032,,user004032,41.903506799999995,-87.6671648,2
1,SFU,2,37,bat2,4033,,user004033,49.275361,-122.91256000000001,1
1,CDOT,2,39,bat2,4034,,user004034,41.903506799999995,-87.6671648,2
1,CDOT,2,58,bat3,4035,,user004035,41.903506799999995,-87.6671648,2
1,SFU,2,38,bat2,4036,,user004036,49.275361,-122.91256000000001,2
1,CDOT,2,32,bat1,4037,,user004037,41.903506799999995,-87.6671648,1
1,CDOT,2,36,bat1,4038,,user004038,41.903506799999995,-87.6671648,2
1,CDOT,2,58,bat3,4039,,user004039,41.903506799999995,-87.6671648,1
1,SFU,2,21,bat3,4040,,user004040,49.275361,-122.91256000000001,1
1,SFU,2,27,bat3,4041,,user004041,49.275361,-122.91256000000001,3
1,SFU,2,21,bat3,4042,,user004042,49.275361,-122.91256000000001,1
1,CDOT,2,46,bat1,4043,,user004043,41.903506799999995,-87.6671648,3
1,SFU,2,56,bat3,4044,,user004044,49.275361,-122.91256000000001,3
1,CDOT,2,58,bat2,4045,,user004045,41.903506799999995,-87.6671648,1
1,CDOT,2,49,bat1,4046,,user004046,41.903506799999995,-87.6671648,3
1,SFU,2,32,bat1,4047,,user004047,49.275361,-122.91256000000001,1
1,SFU,2,44,bat3,4048,,user004048,49.275361,-122.91256000000001,3
1,SFU,2,24,bat1,4049,,user004049,49.275361,-122.91256000000001,2
1,CDOT,2,39,bat1,4050,,user004050,41.903506799999995,-87.6671648,1
1,CDOT,2,33,bat1,4051,,user004051,41.903506799999995,-87.6671648,2
1,CDOT,2,22,bat2,4052,,user004052,41.903506799999995,-87.6671648,2
1,SFU,2,32,bat2,4053,,user004053,49.275361,-122.91256000000001,1
1,SFU,2,51,bat1,4054,,user004054,49.275361,-122.91256000000001,3
1,SFU,2,54,bat3,4055,,user004055,49.275361,-122.91256000000001,3
1,CDOT,2,48,bat1,4056,,user004056,41.903506799999995,-87.6671648,3
1,SFU,2,36,bat3,4057,,user004057,49.275361,-122.91256000000001,2
1,CDOT,2,53,bat1,4058,,user004058,41.903506799999995,-87.6671648,1
1,CDOT,2,23,bat1,4059,,user004059,41.903506799999995,-87.6671648,2
1,CDOT,2,56,bat2,4060,,user004060,41.903506799999995,-87.6671648,1
1,SFU,2,37,bat2,4061,,user004061,49.275361,-122.91256000000001,1
1,CDOT,2,50,bat3,4062,,user004062,41.903506799999995,-87.6671648,1
1,CDOT,2,58,bat2,4063,,user004063,41.903506799999995,-87.6671648,3
1,SFU,2,53,bat3,4064,,user004064,49.275361,-122.91256000000001,1
1,SFU,2,45,bat2,4065,,user004065,49.275361,-122.91256000000001,1
1,SFU,2,20,bat2,4066,,user004066,49.275361,-122.91256000000001,2
1,SFU,2,33,bat3,4067,,user004067,49.275361,-122.91256000000001,1
1,CDOT,2,31,bat3,4068,,user004068,41.903506799999995,-87.6671648,1
1,CDOT,2,56,bat1,4069,,user004069,41.903506799999995,-87.6671648,3
1,CDOT,2,48,bat1,4070,,user004070,41.903506799999995,-87.6671648,3
1,CDOT,2,47,bat1,4071,,user004071,41.903506799999995,-87.6671648,1
1,CDOT,2,31,bat1,4072,,user004072,41.903506799999995,-87.6671648,3
1,CDOT,2,33,bat1,4073,,user004073,41.903506799999995,-87.6671648,1
1,SFU,2,50,bat1,4074,,user004074,49.275361,-122.91256000000001,1
1,CDOT,2,30,bat1,4075,,user004075,41.903506799999995,-87.6671648,3
1,CDOT,2,39,bat1,4076,,user004076,41.903506799999995,-87.6671648,2
1,CDOT,2,54,bat2,4077,,user004077,41.903506799999995,-87.6671648,3
1,CDOT,2,52,bat1,4078,,user004078,41.903506799999995,-87.6671648,2
1,SFU,2,50,bat2,4079,,user004079,49.275361,-122.91256000000001,2
1,SFU,2,32,bat3,4080,,user004080,49.275361,-122.91256000000001,3
1,CDOT,2,24,bat1,4081,,user004081,41.903506799999995,-87.6671648,3
1,CDOT,2,36,bat1,4082,,user004082,41.903506799999995,-87.6671648,1
1,CDOT,2,39,bat3,4083,,user004083,41.903506799999995,-87.6671648,3
1,CDOT,2,21,bat3,4084,,user004084,41.903506799999995,-87.6671648,3
1,CDOT,2,56,bat1,4085,,user004085,41.903506799999995,-87.6671648,1
1,SFU,2,54,bat1,4086,,user004086,49.275361,-122.91256000000001,2
1,CDOT,2,24,bat1,4087,,user004087,41.903506799999995,-87.6671648,2
1,SFU,2,41,bat3,4088,,user004088,49.275361,-122.91256000000001,1
1,SFU,2,29,bat2,4089,,user004089,49.275361,-122.91256000000001,3
1,CDOT,2,47,bat3,4090,,user004090,41.903506799999995,-87.6671648,1
1,SFU,2,53,bat3,4091,,user004091,49.275361,-122.91256000000001,2
1,SFU,2,36,bat3,4092,,user004092,49.275361,-122.91256000000001,2
1,SFU,2,57,bat3,4093,,user004093,49.275361,-122.91256000000001,2
1,CDOT,2,25,bat2,4094,,user004094,41.903506799999995,-87.6671648,2
1,CDOT,2,57,bat2,4095,,user004095,41.903506799999995,-87.6671648,3
1,CDOT,2,58,bat1,4096,,user004096,41.903506799999995,-87.6671648,3
1,SFU,2,44,bat2,4097,,user004097,49.275361,-122.91256000000001,2
1,CDOT,2,54,bat1,4098,,user004098,41.903506799999995,-87.6671648,3
1,CDOT,2,40,bat2,4099,,user004099,41.903506799999995,-87.6671648,2
1,CDOT,2,27,bat3,4100,,user004100,41.903506799999995,-87.6671648,3
1,SFU,2,31,bat3,4101,,user004101,49.275361,-122.91256000000001,2
1,SFU,2,48,bat1,4102,,user004102,49.275361,-122.91256000000001,2
1,CDOT,2,34,bat3,4103,,user004103,41.903506799999995,-87.6671648,2
1,SFU,2,51,bat2,4104,,user004104,49.275361,-122.91256000000001,2
1,SFU,2,46,bat3,4105,,user004105,49.275361,-122.91256000000001,2
1,CDOT,2,53,bat3,4106,,user004106,41.903506799999995,-87.6671648,3
1,CDOT,2,20,bat3,4107,,user004107,41.903506799999995,-87.6671648,1
1,SFU,2,29,bat2,4108,,user004108,49.275361,-122.91256000000001,2
1,SFU,2,20,bat3,4109,,user004109,49.275361,-122.91256000000001,1
1,CDOT,2,48,bat2,4110,,user004110,41.903506799999995,-87.6671648,3
